Admit,Gender,Dept
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,E
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
